37,女,82,新北市,每週3次,iPhone,KKBOX,Spotify,NONE,KKBOX		,QQ音樂,Spotify		,Apple Music		,Mixer Box		,My Music		,Street Voice 街聲		,會,每週1~2次,無,我不願意使用YouTubeMusic,全職員工 (每週工作時數為30小時或以上),"$30,001-$40,000",KKBOX
47,女,83,台北市,每週3次,Asus,KKBOX,Spotify,NONE,KKBOX		,Spotify		,My Music		,Apple Music		,Street Voice 街聲		,QQ音樂,Mixer Box		,不會，但使用電腦時會使用YouTube網頁版聽音樂,NONE,有,我只願意使用YouTubeMusic的免費版本(會有廣告),學生 - 未兼職,"$5,001-$10,000",My Music
48,女,88,新北市,每週3次,iPhone,KKBOX,Spotify,NONE,KKBOX		,Apple Music		,Street Voice 街聲		,Spotify		,My Music		,QQ音樂,Mixer Box		,會,每週4次以上,無,我只願意使用YouTubeMusic的免費版本(會有廣告),學生 - 未兼職,"$5,000以下",KKBOX
28,女,85,台北市,每週3次,iPhone,Mixer Box,Spotify,NONE,Spotify		,Mixer Box		,Apple Music		,KKBOX		,QQ音樂,My Music		,Street Voice 街聲		,會,每週4次以上,有,我不願意使用YouTubeMusic,全職員工 (每週工作時數為30小時或以上),"$30,001-$40,000",Mixer Box
38,男,70,彰化縣,每週3次,SONY,Apple Music,Asus,Sony,Spotify		,KKBOX		,Apple Music		,Mixer Box		,Street Voice 街聲		,QQ音樂,My Music		,會,每週1~2次,有,我只願意使用YouTubeMusic的免費版本(會有廣告),全職員工 (每週工作時數為30小時或以上),"$80,001-$90,000",KKBOX
16,男,82,台北市,每週3次,iPhone,KKBOX,Apple Music,Spotify,KKBOX		,Spotify		,Apple Music		,Mixer Box		,QQ音樂,My Music		,Street Voice 街聲		,不會，但使用電腦時會使用YouTube網頁版聽音樂,NONE,有,我願意付費使用YouTubeMusic,學生 - 兼職打工/實習,"$10,001-$20,000",KKBOX
49,男,85,新北市,每週3次,Asus,KKBOX,Apple Music,Spotify,KKBOX		,Apple Music		,Spotify		,QQ音樂,My Music		,Mixer Box		,Street Voice 街聲		,會,每週1~2次,有,我只願意使用YouTubeMusic的免費版本(會有廣告),全職員工 (每週工作時數為30小時或以上),"$20,001-$30,000",Spotify
27,女,88,苗栗縣,每週3次,iPhone,KKBOX,iTunes,Spotify,KKBOX		,Street Voice 街聲		,Spotify		,Apple Music		,Mixer Box		,My Music		,QQ音樂,不會，但使用電腦時會使用YouTube網頁版聽音樂,NONE,無,我只願意使用YouTubeMusic的免費版本(會有廣告),學生 - 兼職打工/實習,"$5,001-$10,000",KKBOX
13,女,77,嘉義縣,每週3次,iPhone,Apple Music,KKBOX,Spotify,KKBOX		,Apple Music		,Spotify		,Mixer Box		,My Music		,Street Voice 街聲		,QQ音樂,不會，但使用電腦時會使用YouTube網頁版聽音樂,NONE,有,我只願意使用YouTubeMusic的免費版本(會有廣告),兼職員工 (每週工作時數介於15- 30小時),"$60,001-$70,000",Apple Music
14,男,83,桃園市,每週3次,SONY,Spotify,KKBOX,YouTube,Spotify		,KKBOX		,Apple Music		,My Music		,Street Voice 街聲		,Mixer Box		,QQ音樂,會,每週4次以上,無,我願意付費使用YouTubeMusic,學生 - 兼職打工/實習,"$5,001-$10,000",Spotify
57,男,82,台北市,每週4次以上,iPhone,Spotify,KKBOX,Apple Music,Apple Music		,KKBOX		,Spotify		,Mixer Box		,My Music		,Street Voice 街聲		,QQ音樂,不會，但使用電腦時會使用YouTube網頁版聽音樂,NONE,有,我不願意使用YouTubeMusic,學生 - 兼職打工/實習,"$10,001-$20,000",Apple Music
64,女,83,高雄市,每週4次以上,iPhone,Spotify,KKBOX,Apple Music,Spotify		,KKBOX		,Apple Music		,My Music		,Mixer Box		,Street Voice 街聲		,QQ音樂,會,每週1~2次,無,我只願意使用YouTubeMusic的免費版本(會有廣告),待業中,"$5,001-$10,000",Spotify
66,男,88,新北市,每週4次以上,iPhone,Spotify,KKBOX,Apple Music,Spotify		,KKBOX		,Apple Music		,Mixer Box		,My Music		,Street Voice 街聲		,QQ音樂,不會,NONE,有,我不願意使用YouTubeMusic,學生 - 未兼職,"$5,001-$10,000",Spotify
82,男,83,新竹縣,每週4次以上,iPhone,Spotify,KKBOX,Apple Music,Spotify		,KKBOX		,Apple Music		,Street Voice 街聲		,QQ音樂,My Music		,Mixer Box		,會,每週4次以上,有,我不願意使用YouTubeMusic,全職員工 (每週工作時數為30小時或以上),"$40,001-$50,000",Spotify
94,男,84,台北市,每週4次以上,iPhone,Spotify,KKBOX,Apple Music,Spotify		,KKBOX		,Street Voice 街聲		,Apple Music		,Mixer Box		,My Music		,QQ音樂,不會,NONE,有,我只願意使用YouTubeMusic的免費版本(會有廣告),兼職員工 (每週工作時數介於15- 30小時),"$5,001-$10,000",Spotify
103,女,85,嘉義市,每週4次以上,HTC,Spotify,KKBOX,Apple Music,Spotify		,KKBOX		,Apple Music		,QQ音樂,My Music		,Street Voice 街聲		,Mixer Box		,會,每週4次以上,無,我只願意使用YouTubeMusic的免費版本(會有廣告),兼職員工 (每週工作時數介於15- 30小時),"$10,001-$20,000",Spotify
105,男,83,桃園市,每週4次以上,Asus,Spotify,KKBOX,Apple Music,Spotify		,Street Voice 街聲		,KKBOX		,Apple Music		,Mixer Box		,My Music		,QQ音樂,不會，但使用電腦時會使用YouTube網頁版聽音樂,NONE,無,我不願意使用YouTubeMusic,待業中,"$5,000以下",Spotify
115,女,85,台北市,每週4次以上,iPhone,Spotify,KKBOX,Apple Music,KKBOX		,Spotify		,Apple Music		,Mixer Box		,Street Voice 街聲		,My Music		,QQ音樂,不會，但使用電腦時會使用YouTube網頁版聽音樂,NONE,有,我只願意使用YouTubeMusic的免費版本(會有廣告),學生 - 兼職打工/實習,"$5,000以下",Spotify
126,男,84,高雄市,每週4次以上,HTC,Spotify,KKBOX,Apple Music,Spotify		,KKBOX		,Apple Music		,My Music		,Mixer Box		,QQ音樂,Street Voice 街聲		,會,每週4次以上,無,我只願意使用YouTubeMusic的免費版本(會有廣告),學生 - 兼職打工/實習,"$10,001-$20,000",Spotify
139,女,76,新北市,每週4次以上,OPPO,Spotify,KKBOX,Apple Music,Spotify		,KKBOX		,Mixer Box		,Apple Music		,My Music		,Street Voice 街聲		,QQ音樂,不會,NONE,有,我只願意使用YouTubeMusic的免費版本(會有廣告),全職員工 (每週工作時數為30小時或以上),"$30,001-$40,000",Spotify
143,男,79,台北市,每週4次以上,Asus,Spotify,KKBOX,Apple Music,Spotify		,Street Voice 街聲		,KKBOX		,Apple Music		,Mixer Box		,My Music		,QQ音樂,不會,NONE,無,我只願意使用YouTubeMusic的免費版本(會有廣告),全職員工 (每週工作時數為30小時或以上),"$40,001-$50,000",Spotify
151,女,84,台北市,每週4次以上,iPhone,Spotify,KKBOX,Apple Music,Spotify		,Mixer Box		,KKBOX		,Apple Music		,My Music		,Street Voice 街聲		,QQ音樂,不會，但使用電腦時會使用YouTube網頁版聽音樂,NONE,無,我不願意使用YouTubeMusic,全職員工 (每週工作時數為30小時或以上),"$20,001-$30,000",Mixer Box
158,男,77,台北市,每週4次以上,iPhone,Spotify,KKBOX,Apple Music,Spotify		,KKBOX		,Apple Music		,Mixer Box		,My Music		,QQ音樂,Street Voice 街聲		,不會，但使用電腦時會使用YouTube網頁版聽音樂,NONE,有,我只願意使用YouTubeMusic的免費版本(會有廣告),全職員工 (每週工作時數為30小時或以上),"$50,001-$60,000",KKBOX
161,女,80,新北市,每週4次以上,iPhone,Spotify,KKBOX,Apple Music,Spotify		,Apple Music		,KKBOX		,Mixer Box		,My Music		,Street Voice 街聲		,QQ音樂,不會，但使用電腦時會使用YouTube網頁版聽音樂,NONE,有,我只願意使用YouTubeMusic的免費版本(會有廣告),全職員工 (每週工作時數為30小時或以上),"$40,001-$50,000",Spotify
165,女,80,嘉義市,每週4次以上,iPhone,Spotify,KKBOX,Apple Music,Spotify		,KKBOX		,Apple Music		,My Music		,QQ音樂,Mixer Box		,Street Voice 街聲		,會,每月1次或更少,無,我只願意使用YouTubeMusic的免費版本(會有廣告),全職員工 (每週工作時數為30小時或以上),"$30,001-$40,000",Spotify
176,女,86,台北市,每週4次以上,iPhone,Spotify,KKBOX,Apple Music,Spotify		,Street Voice 街聲		,KKBOX		,Apple Music		,Mixer Box		,My Music		,QQ音樂,不會，但使用電腦時會使用YouTube網頁版聽音樂,NONE,有,我不願意使用YouTubeMusic,學生 - 兼職打工/實習,"$5,001-$10,000",Spotify
180,男,83,新北市,每週4次以上,iPhone,Spotify,KKBOX,Apple Music,Spotify		,KKBOX		,Mixer Box		,Apple Music		,Street Voice 街聲		,QQ音樂,My Music		,會,每週1~2次,有,我只願意使用YouTubeMusic的免費版本(會有廣告),學生 - 兼職打工/實習,"$10,001-$20,000",Spotify
217,女,80,新北市,每週4次以上,iPhone,Spotify,KKBOX,Apple Music,Spotify		,KKBOX		,Apple Music		,Mixer Box		,Street Voice 街聲		,My Music		,QQ音樂,不會，但使用電腦時會使用YouTube網頁版聽音樂,NONE,有,我只願意使用YouTubeMusic的免費版本(會有廣告),學生 - 兼職打工/實習,"$30,001-$40,000",Spotify
221,女,87,桃園市,每週4次以上,HTC,Spotify,KKBOX,Apple Music,Spotify		,Street Voice 街聲		,Apple Music		,KKBOX		,My Music		,Mixer Box		,QQ音樂,不會，但使用電腦時會使用YouTube網頁版聽音樂,NONE,有,我只願意使用YouTubeMusic的免費版本(會有廣告),學生 - 未兼職,"$5,000以下",Spotify
224,女,78,高雄市,每週4次以上,iPhone,Spotify,KKBOX,Apple Music,Spotify		,KKBOX		,Apple Music		,My Music		,Street Voice 街聲		,Mixer Box		,QQ音樂,會,每週4次以上,有,我願意付費使用YouTubeMusic,全職員工 (每週工作時數為30小時或以上),"$60,001-$70,000",Spotify
225,女,84,嘉義市,每週4次以上,Samsung,Spotify,KKBOX,Apple Music,Apple Music		,Spotify		,KKBOX		,My Music		,Street Voice 街聲		,Mixer Box		,QQ音樂,會,每週4次以上,有,我願意付費使用YouTubeMusic,學生 - 兼職打工/實習,"$20,001-$30,000",KKBOX
230,女,85,台北市,每週4次以上,SONY,Spotify,KKBOX,Apple Music,Spotify		,KKBOX		,Apple Music		,My Music		,Mixer Box		,Street Voice 街聲		,QQ音樂,會,每週1~2次,有,我只願意使用YouTubeMusic的免費版本(會有廣告),學生 - 兼職打工/實習,"$10,001-$20,000",Spotify
242,女,87,台北市,每週4次以上,iPhone,Spotify,KKBOX,Apple Music,Spotify		,Apple Music		,KKBOX		,Mixer Box		,Street Voice 街聲		,My Music		,QQ音樂,會,每週1~2次,有,我只願意使用YouTubeMusic的免費版本(會有廣告),學生 - 兼職打工/實習,"$5,000以下",Spotify
245,女,80,桃園市,每週4次以上,HTC,Spotify,KKBOX,Apple Music,Spotify		,Apple Music		,KKBOX		,My Music		,QQ音樂,Street Voice 街聲		,Mixer Box		,會,每週1~2次,無,我只願意使用YouTubeMusic的免費版本(會有廣告),全職員工 (每週工作時數為30小時或以上),"$50,001-$60,000",Spotify
270,男,81,新北市,每週4次以上,iPhone,Spotify,KKBOX,Apple Music,Spotify		,KKBOX		,Apple Music		,QQ音樂,Mixer Box		,My Music		,Street Voice 街聲		,會,每週1~2次,有,我不願意使用YouTubeMusic,學生 - 兼職打工/實習,"$30,001-$40,000",Spotify
274,女,85,台中市,每週4次以上,Samsung,Spotify,KKBOX,Apple Music,Spotify		,KKBOX		,Apple Music		,QQ音樂,Mixer Box		,My Music		,Street Voice 街聲		,不會，但使用電腦時會使用YouTube網頁版聽音樂,NONE,有,我只願意使用YouTubeMusic的免費版本(會有廣告),待業中,"$5,000以下",Spotify
284,女,81,台北市,每週4次以上,iPhone,Spotify,KKBOX,Apple Music,Spotify		,KKBOX		,Apple Music		,Mixer Box		,My Music		,Street Voice 街聲		,QQ音樂,不會，但使用電腦時會使用YouTube網頁版聽音樂,NONE,有,我只願意使用YouTubeMusic的免費版本(會有廣告),全職員工 (每週工作時數為30小時或以上),"$50,001-$60,000",Spotify
246,女,89,新北市,每週4次以上,HTC,Spotify,KKBOX,Apple Music,Spotify		,Street Voice 街聲		,Apple Music		,KKBOX		,My Music		,Mixer Box		,QQ音樂,會,每週4次以上,有,我只願意使用YouTubeMusic的免費版本(會有廣告),學生 - 未兼職,"$5,000以下",Spotify
129,女,81,新北市,每週4次以上,iPhone,KKBOX,Spotify,Apple Music,KKBOX		,Apple Music		,Spotify		,My Music		,Street Voice 街聲		,Mixer Box		,QQ音樂,會,每週1~2次,有,我願意付費使用YouTubeMusic,全職員工 (每週工作時數為30小時或以上),"$40,001-$50,000",KKBOX
53,男,84,台北市,每週4次以上,iPhone,KKBOX,Spotify,Apple Music,KKBOX		,Spotify		,Apple Music		,Mixer Box		,Street Voice 街聲		,My Music		,QQ音樂,不會，但使用電腦時會使用YouTube網頁版聽音樂,NONE,有,我只願意使用YouTubeMusic的免費版本(會有廣告),學生 - 兼職打工/實習,"$10,001-$20,000",Apple Music
63,男,84,台北市,每週4次以上,iPhone,KKBOX,Spotify,Apple Music,KKBOX		,Spotify		,Apple Music		,My Music		,QQ音樂,Mixer Box		,Street Voice 街聲		,不會，但使用電腦時會使用YouTube網頁版聽音樂,NONE,無,我不願意使用YouTubeMusic,學生 - 兼職打工/實習,"$30,001-$40,000",KKBOX
65,男,82,台北市,每週4次以上,iPhone,KKBOX,Spotify,Apple Music,KKBOX		,Spotify		,Apple Music		,QQ音樂,Mixer Box		,My Music		,Street Voice 街聲		,不會，但使用電腦時會使用YouTube網頁版聽音樂,NONE,有,我只願意使用YouTubeMusic的免費版本(會有廣告),全職員工 (每週工作時數為30小時或以上),"$30,001-$40,000",KKBOX
88,男,82,台北市,每週4次以上,iPhone,KKBOX,Spotify,Apple Music,Spotify		,KKBOX		,Apple Music		,Mixer Box		,My Music		,Street Voice 街聲		,QQ音樂,不會，但使用電腦時會使用YouTube網頁版聽音樂,NONE,有,我願意付費使用YouTubeMusic,全職員工 (每週工作時數為30小時或以上),"$60,001-$70,000",KKBOX
99,女,87,高雄市,每週4次以上,OPPO,KKBOX,Spotify,Apple Music,KKBOX		,Spotify		,Apple Music		,My Music		,QQ音樂,Street Voice 街聲		,Mixer Box		,會,每週4次以上,有,我只願意使用YouTubeMusic的免費版本(會有廣告),學生 - 兼職打工/實習,"$5,001-$10,000",KKBOX
101,男,82,台北市,每週4次以上,iPhone,KKBOX,Spotify,Apple Music,KKBOX		,Spotify		,Apple Music		,Mixer Box		,QQ音樂,Street Voice 街聲		,My Music		,會,每週3次,無,我只願意使用YouTubeMusic的免費版本(會有廣告),全職員工 (每週工作時數為30小時或以上),"$30,001-$40,000",KKBOX
123,女,86,桃園市,每週4次以上,iPhone,KKBOX,Spotify,Apple Music,KKBOX		,Spotify		,Apple Music		,Street Voice 街聲		,Mixer Box		,My Music		,QQ音樂,會,每週4次以上,有,我只願意使用YouTubeMusic的免費版本(會有廣告),學生 - 兼職打工/實習,"$5,001-$10,000",Spotify
